Unnamed: 0,ID,Training Source,Home Office/Metro Area,Organization Number,Organization,Capability,Function 2,Career Level,Function,Function Name,Title,Training Type,Training Provider,Training Delivery Type,Training Location,Course Name,Course URL / Code,Vendor Name,Conference Name,Course or Event Name,Certification Type,Certification Name,Certification URL,Is there a course with this certification?,Consolidated Course Name,Category,Activity,Support Group,Assigned To,Request Status,Start Date,End Date,Start Mo/Yr,End Mo/Yr,Start FY,End FY,Business Justification,What % of the conference is business development?,Training Hours,Travel Required,Individual Travel Hours,Rqst Tot Labor Hrs,Airfare,Hotel,Per Diem,Other,Estimated Individual Travel,Misc Expenses,Certification Fee,Conference Fee,Course Fee,Catering,Facility Rental,Vendor Charge,Direct Other Expenses,Describe Other Expenses,Direct Expense Impact,Rqst NPR Alloc,Rqst NPR OH,Cancel No Response,Created,Retroactive Start Date,Duplicates,Reporting Status
2147,TAS0013095,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Classroom,,Technology Curriculum - Accenture Project Management School,A82700,,,,New,PMP,A82700,Yes,PMP - Technology Curriculum - Accenture Project Management School,Proj/Pgm Mgmt,Proj Mgmt School,TAS TDL Security Approval Group,,Training Complete,4/17/17 0:00,4/21/17,08_Apr,08_Apr,FY17,FY17,Current project/role,,40.0,No,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42795.54477,True,NO,3. Complete
2148,TAS0015612,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,,,,,,,New,AWS Certified Developer - Associate,https://aws.amazon.com/certification/certified-developer-associate/,No,AWS Certified Developer - Associate,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,4/14/17 0:00,5/31/17,08_Apr,09_May,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0,0.0,0,0,0,0,,,0.0,150.0,True,42839.42235,True,NO,2. Approved
2149,TAS0015608,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,,,,,,,New,AWS Certified Solutions Architect - Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect - Associate,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,4/14/17 0:00,5/31/17,08_Apr,09_May,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0,0.0,0,0,0,0,,,0.0,150.0,True,42839.41528,True,NO,2. Approved
2150,TAS0015928,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,,,,Linux Academy,,,New,AWS Certified Solutions Architect ÛÒ Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect ÛÒ Associate,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,4/27/17 0:00,4/27/17,08_Apr,08_Apr,FY17,FY17,Career growth,,2.0,No,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,0.0,0,0,0,0,,,0.0,150.0,True,42844.44917,True,NO,2. Approved
2151,TAS0013480,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,AWS Certified Solutions Architect - Associate,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,,,New,AWS Certified Solutions Architect - Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,3/24/17 0:00,7/31/17,07_Mar,11_Jul,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,58.0,0,0,0,0,,,58.0,150.0,True,42797.48547,True,NO,2. Approved
2152,TAS0011846,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,,Client Data Protection Certification,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1324980,,,,,,,,Client Data Protection Certification,ACN/AFS Curriculum,CDP,TAS TDL Security Approval Group,,Training Complete,2/16/17 0:00,2/24/17,06_Feb,06_Feb,FY17,FY17,Accenture curriculum,,4.0,No,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42754.631839999995,True,NO,3. Complete
2153,TAS0013656,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,,,New,AWS Certified Solutions Architect - Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,3/6/17 0:00,7/31/17,07_Mar,11_Jul,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,58.0,0,0,0,0,,,58.0,150.0,True,42800.58709,True,NO,2. Approved
2154,TAS0014310,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,,,New,AWS Certified Solutions Architect - Associate,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Security Approval Group,,Training Complete,3/27/17 0:00,3/30/17,07_Mar,07_Mar,FY17,FY17,Career growth,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,0,0,0,0,,,58.0,0.0,True,42810.436160000005,True,NO,3. Complete
2155,TAS0012727,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,,Agile Way Fundamentals,A52827,,,,,,,,Agile Way Fundamentals,Agile,AWF (Agile Way Fundamentals),TAS TDL Security Approval Group,,Training Complete,1/31/17 0:00,2/2/17,05_Jan,06_Feb,FY17,FY17,Current project/role,,24.0,No,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42783.55774,True,NO,3. Complete
2156,TAS0012439,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,AFS Chantilly Office,IAM - ForgeRock,Deploying ForgeRock Access Management FR-420,,,,,,,,IAM - ForgeRock,Cert prep,ForgeRock Access Mgmt,TAS TDL Security Approval Group,,Training Complete,3/6/17 0:00,3/10/17,07_Mar,07_Mar,FY17,FY17,Upcoming project/role,,40.0,Yes,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42774.42684,True,NO,3. Complete
2157,TAS0012401,TAS,Denver GS 16th Street,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,Chantilly VA (AFS office),OpenAM FR-420,https://www.forgerock.com/services/university-training/fr-420-openam-deployment/,ExitCertified,,,,,,,OpenAM FR-420,Cert prep,ForgeRock Access Mgmt,TAS TDL Security Approval Group,,Training Complete,3/6/17 0:00,3/10/17,07_Mar,07_Mar,FY17,FY17,Upcoming project/role,,40.0,Yes,8.0,48.0,1200.0,800.0,250.0,100.0,2350.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,2350.0,True,42773.46082,True,NO,3. Complete
2158,TAS0013936,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.011,TC Security,Security,TC,7,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,,SailPoint IIQ Implementation Fundamentals Workshop,https://mylearning.accenture.com/Atlas/home.aspx?url=%23%2FactivityDetailsqmqmactivityID%3D1369116%2,,,,,,,,SailPoint IIQ Implementation Fundamentals Workshop,Security,SailPoint IQ,TAS TC Security Approval Group,,Training Complete,3/27/17 0:00,3/30/17,07_Mar,07_Mar,FY17,FY17,Current project/role,,32.0,No,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42803.568980000004,True,NO,3. Complete
2159,TAS0014216,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.011,TC Security,Security,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,,Sailpoint IIQ Implementation Fundamentals Workshop,https://community.sailpoint.com/validate!input.jspa,SailPoint,,,New,,,No,Sailpoint IIQ Implementation Fundamentals Workshop,Security,SailPoint IQ,TAS TC Security Approval Group,,Training Complete,3/27/17 0:00,3/30/17,07_Mar,07_Mar,FY17,FY17,Career growth,,32.0,No,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42808.66251,True,NO,3. Complete
2160,TAS0014316,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,,Fundamentals of IdentityIQ Implementation,A32969,SailPoint,,,,,,,Fundamentals of IdentityIQ Implementation,Should not have been approved,SailPoint IQ,TAS TDL Advanced Tech & Arch Approval Group,,Training Complete,3/27/17 0:00,3/30/17,07_Mar,07_Mar,FY17,FY17,Current project/role,,32.0,No,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42810.49794,True,NO,3. Complete
2161,TAS0014416,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,,Fundamentals of IdentityIQ Implementation 7.0 (PS-TRNG-FUND),US-A32969-FY17-0001,SailPoint,,,,,,,Fundamentals of IdentityIQ Implementation 7.0 (PS-TRNG-FUND),Analytics/Big Data,SailPoint IQ,TAS TDL Security Approval Group,,Training Complete,3/27/17 0:00,3/30/17,07_Mar,07_Mar,FY17,FY17,Upcoming project/role,,32.0,No,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42814.42385,True,NO,3. Complete
2162,TAS0015430,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,,,,AWS,,,New,AWS Certified Solutions Architect - Associate Level,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,4/24/17 0:00,4/24/17,08_Apr,08_Apr,FY17,FY17,Career growth,,2.0,No,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,0.0,0,0,0,0,,,0.0,150.0,True,42837.50866,True,NO,2. Approved
2163,TAS0013161,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,,,New,AWS Certified Solutions Architect - Associate Level,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect - Associate Level - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,3/6/17 0:00,7/31/17,07_Mar,11_Jul,FY17,FY17,Upcoming project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,58.0,0,0,0,0,,,58.0,150.0,True,42796.42858,True,NO,2. Approved
2164,TAS0014717,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,,,New,AWS Certified Solutions Architect - Associate Level,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect - Associate Level - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,3/27/17 0:00,4/21/17,07_Mar,08_Apr,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,150.0,0,29.0,0,0,0,0,,,29.0,170.0,True,42821.46264,True,NO,2. Approved
2165,TAS0015096,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Acadeny,,,New,AWS Certified Solutions Architect - Associate Level,,Yes,AWS Certified Solutions Architect - Associate Level - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,4/4/17 0:00,6/5/17,08_Apr,10_Jun,FY17,FY17,Other,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,0,0,0,0,,,58.0,0.0,True,42829.60959,True,NO,2. Approved
2166,TAS0013619,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,,,AWS,,,New,AWS Certified Solutions Architect - Professional,https://aws.amazon.com/certification/certified-solutions-architect-professional/,No,AWS Certified Solutions Architect - Professional,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,7/24/17 0:00,7/24/17,11_Jul,11_Jul,FY17,FY17,Career growth,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,300.0,0,0.0,0,0,0,0,,,0.0,340.0,True,42800.48475,True,NO,2. Approved
2167,TAS0015613,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,,,,,,,New,AWS Certified SysOps Administrator - Associate,https://aws.amazon.com/certification/certified-sysops-admin-associate/,No,AWS Certified SysOps Administrator - Associate,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,4/14/17 0:00,5/31/17,08_Apr,09_May,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0,0.0,0,0,0,0,,,0.0,150.0,True,42839.4234,True,NO,2. Approved
2168,TAS0015734,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,,,,Amazon,,,New,AWS Solutions Architect,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Solutions Architect,Cloud,AWS Certification,TAS TDL Security Approval Group,,Approved,6/30/17 0:00,6/30/17,10_Jun,10_Jun,FY17,FY17,Career growth,,2.0,No,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,0.0,0,0,0,0,,,0.0,150.0,True,42839.82793,True,NO,2. Approved
2169,TAS0012843,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,,FY17 RISE Leadership Journey ÛÒ LEARN and ENHANCE,https://mylearning.accenture.com/myl-ui/learner/activityDetails?referrer=activityDetails&activityID=,,,,,,,,FY17 RISE Leadership Journey ÛÒ LEARN and ENHANCE,Leadership,RISE,TAS TDL Security Approval Group,,Approved,4/3/17 0:00,5/31/17,08_Apr,09_May,FY17,FY17,Career growth,,12.0,No,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42789.63175,True,NO,
2170,TAS0012856,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,,FY17 RISE Leadership Journey ÛÒ LEARN and ENHANCE,A00741,,,,,,,,FY17 RISE Leadership Journey ÛÒ LEARN and ENHANCE,Leadership,RISE,TAS TDL Security Approval Group,,Training Complete,3/17/17 0:00,3/17/17,07_Mar,07_Mar,FY17,FY17,Career growth,,12.0,No,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42789.65266,True,NO,3. Complete
2171,TAS0013254,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,,FY17 RISE Leadership Journey Learn and Enhance,https://mylearning.accenture.com/myl-ui/learner/activityDetails?referrer=upcomingTraining&activityID,,,,,,,,FY17 RISE Leadership Journey Learn and Enhance,Leadership,RISE,TAS TDL Security Approval Group,,Training Complete,3/17/17 0:00,3/17/17,07_Mar,07_Mar,FY17,FY17,Career growth,,12.0,No,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42796.48182,True,NO,3. Complete
2172,TAS0012710,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.107,TDSADC Oracle,Oracle,TDSADC,9,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,,Oracle Database: Program with PL/SQL,"http://education.oracle.com/pls/web_prod-plq-dad/db_pages.getpage?page_id=609&get_params=dc:D80186,c",Oracle University,,,,,,,Oracle Database: Program with PL/SQL,Oracle,Oracle DBA,TAS TDSADC Oracle Approval Group,michael.g.fulton,Approved,5/8/17 0:00,5/26/17,09_May,09_May,FY17,FY17,Career growth,,40.0,No,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42782.58135,True,NO,2. Approved
2173,TAS0014433,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,,Sailpoint IIQ Implementation Fundamentals Workshop,https://university.sailpoint.com/class/72/register?code=+T7P5A4&_ok=true,,,,,,,,Sailpoint IIQ Implementation Fundamentals Workshop,Security,SailPoint IQ,TAS TDL Security Approval Group,,Training Complete,3/27/17 0:00,3/30/17,07_Mar,07_Mar,FY17,FY17,Accenture curriculum,,32.0,No,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42814.563180000005,True,NO,3. Complete
2174,TAS0009228,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.011,TC Security,Security,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,,Network Penetration Testing and Ethical Hacking Course,https://www.sans.org/find-training/index/9010832/search/#results,SANs,,,,,,,Network Penetration Testing and Ethical Hacking Course,Cert prep,SANS - Network Penetration Testing and Ethical Hacking,TAS TC Security Approval Group,,Training Complete,11/4/16 0:00,11/9/16,03_Nov,03_Nov,FY17,FY17,Career growth,,44.0,No,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6279.0,0,0,0,0,,,6279.0,0.0,True,42607.4226,True,NO,3. Complete
2175,TAS0013098,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,,Technology Curriculum-Accenture Project Management School,A82700,,,,,,,,Technology Curriculum-Accenture Project Management School,Proj/Pgm Mgmt,Proj Mgmt School,TAS TDL Security Approval Group,,Training Complete,4/17/17 0:00,4/21/17,08_Apr,08_Apr,FY17,FY17,Accenture curriculum,,40.0,No,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,,,0.0,0.0,True,42795.55028,True,NO,3. Complete
2176,TAS0015593,TAS,San Diego AFS 1615 Murray Canyon,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,CISA,CISA,ISACA,,,Renew,CISA,http://www.isaca.org/certification/cisa-certified-information-systems-auditor/how-to-become-certifie,Yes,CISA - CISA,Cert prep,(SECR) CISA - Certified Information Systems Auditor,TAS TDL Security Approval Group,,Training Complete,4/14/17 0:00,4/14/17,08_Apr,08_Apr,FY17,FY17,Current project/role,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0.0,0,0,0,0,,,0.0,45.0,True,42839.07716,True,NO,3. Complete
2177,TAS0010565,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,,,Cisco Systems Inc,,,Renew,CCIE,https://learningnetwork.cisco.com/community/certifications/ccie_routing_switching/written_exam_v5?ta,No,CCIE,Should not have been approved,Cisco,TAS TDL Security Approval Group,,Training Complete,11/10/16 0:00,1/31/17,03_Nov,05_Jan,FY17,FY17,Other,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0,0.0,0,0,0,0,,,0.0,400.0,True,42684.60458,True,NO,3. Complete
2178,TAS0012984,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.011,TDL Security,Security,TDL,7,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,,CISSP Certification,www.isc2.org,ISC2,,,Renew,Certified Information Systems Security Professional,www.isc2.org,Yes,Certified Information Systems Security Professional - CISSP Certification,Cert prep,(SECR) CISSP - Certified Information Systems Security Professional,TAS TDL Security Approval Group,,Training Complete,2/28/17 0:00,2/28/17,06_Feb,06_Feb,FY17,FY17,Career growth,,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0,0.0,0,0,0,0,,,0.0,85.0,True,42793.919989999995,True,NO,3. Complete
